Time (s),Torque (Nm),Position (°),Velocity (°/s)
0.110284526,0,0,0
0.112282315,0,0,0
0.114268292,0,0,0
0.116284607,0,0,0
0.118272085,0,0,0
0.120291486,0,0,0
0.122290122,0,0,0
0.124288063,0,0,0
0.126287132,0,0,0
0.128286146,0,0,0
0.130285633,0,0,0
0.132287976,0,0,0
0.134256938,0,0,0
0.136289543,0,0,0
0.138313093,0,0,0
0.140283854,0,0,0
0.142284124,0,0,0
0.144286264,0,0,0
0.146286066,0,0,0
0.148284428,0,0,0
0.150285477,0,0,0
0.152284339,0,0,0
0.154283424,0,0,0
0.156296371,0,0,0
0.158284259,0,0,0
0.160283100,0,0,0
0.162284728,0,0,0
0.164284230,0,0,0
0.166285414,0,0,0
0.168288123,0,0,0
0.170286502,0,0,0
0.172282941,0,0,0
0.174288831,0,0,0
0.176285141,0,0,0
0.178285358,0,0,0
0.180331734,0,0,0
0.182283871,0,0,0
0.184282964,0,0,0
0.186282055,0,0,0
0.188281189,0,0,0
0.190282253,0,0,0
0.192284141,0,0,0
0.194282821,0,0,0
0.196283261,0,0,0
0.198282368,0,0,0
0.200306495,0,0,0
0.202285940,0,0,0
0.204285753,0,0,0
0.206288183,0,0,0
0.208285963,0,0,0
0.210287546,0,0,0
0.212284685,0,0,0
0.214287013,0,0,0
0.216286859,0,0,0
0.218286670,0,0,0
0.220285807,0,0,0
0.222287419,0,0,0
0.224286315,0,0,0
0.226270738,0,0,0
0.228295059,0,0,0
0.230281922,0,0,0
0.232280854,0,0,0
0.234279831,0,0,0
0.236280317,0,0,0
0.238280779,0,0,0
0.240282198,0,0,0
0.242281639,0,0,0
0.244281650,0,0,0
0.246283315,0,0,0
0.248282057,0,0,0
0.250282643,0,0,0
0.252282463,0,0,0
0.254282627,0,0,0
0.256282900,0,0,0
0.258281690,0,0,0
0.260282520,0,0,0
0.262283207,0,0,0
0.264282509,0,0,0
0.266283350,0,0,0
0.268281666,0,0,0
0.270283640,0,0,0
0.272282031,0,0,0
0.274282861,0,0,0
